seed,scenario,layout_id,split,evidence_id,aborted,success,reason,trace_points,path_length,force_proxy,violation,start_x,start_y,goal_x,goal_y,abort_x,abort_y,direction_x,direction_y
3,3002,human_stop_constraint_3_3002_0,human_stop_constraint,probe_03,0,1,none,89,1.49070,0.00000,0,0.10000,0.86000,0.91000,0.16000,0.89516,0.16818,-0.67762,0.73541
3,3002,human_stop_constraint_3_3002_0,human_stop_constraint,probe_04,0,1,none,64,1.13886,0.00000,0,0.16000,0.38667,0.86000,0.65962,0.86753,0.66616,0.23307,0.97246
3,3002,human_stop_constraint_3_3002_0,human_stop_constraint,probe_05,1,0,visible_collision,17,0.26998,1.00000,1,0.07000,0.27521,0.93000,0.27240,0.27552,0.29422,0.98016,-0.19823
3,3002,human_stop_constraint_3_3002_0,human_stop_constraint,probe_06,0,1,none,81,1.48122,0.00000,0,0.12000,0.14000,0.88000,0.72667,0.87733,0.72327,0.65237,0.75790
3,3003,human_stop_constraint_3_3003_0,human_stop_constraint,probe_00,0,1,none,65,1.19558,0.00000,0,0.08167,0.56492,0.91908,0.52454,0.91075,0.51607,0.86291,-0.50535
3,3003,human_stop_constraint_3_3003_0,human_stop_constraint,probe_01,0,1,none,67,1.13239,0.00000,0,0.07000,0.62204,0.93000,0.60898,0.92237,0.60212,0.98308,0.18316
3,3003,human_stop_constraint_3_3003_0,human_stop_constraint,probe_02,0,1,none,60,1.11995,0.00000,0,0.12000,0.14000,0.88000,0.16000,0.88303,0.18427,0.48606,0.87392
3,3003,human_stop_constraint_3_3003_0,human_stop_constraint,probe_03,0,1,none,66,1.25977,0.00000,0,0.10000,0.86000,0.91000,0.84000,0.90225,0.83534,0.91291,-0.40816
3,3003,human_stop_constraint_3_3003_0,human_stop_constraint,probe_04,1,0,human_stop,19,0.37638,1.01000,0,0.16000,0.38667,0.86000,0.51703,0.38911,0.41993,0.99830,0.05822
3,3003,human_stop_constraint_3_3003_0,human_stop_constraint,probe_05,0,1,none,70,1.15222,0.00000,0,0.07000,0.77819,0.93000,0.70091,0.94158,0.69195,0.92581,0.37799
3,3003,human_stop_constraint_3_3003_0,human_stop_constraint,probe_06,0,1,none,64,1.22304,0.00000,0,0.12000,0.14000,0.88000,0.27333,0.88097,0.26604,0.56472,0.82528
3,3004,human_stop_constraint_3_3004_0,human_stop_constraint,probe_00,1,0,human_stop,30,0.51157,1.01000,0,0.06840,0.44022,0.92112,0.51323,0.45488,0.45230,0.85638,-0.51635
3,3004,human_stop_constraint_3_3004_0,human_stop_constraint,probe_01,0,1,none,69,1.30586,0.00000,0,0.07000,0.81258,0.93000,0.85371,0.93479,0.84927,0.74509,0.66697
3,3004,human_stop_constraint_3_3004_0,human_stop_constraint,probe_02,1,0,visible_collision,19,0.32444,1.00000,1,0.12000,0.14000,0.88000,0.27333,0.31823,0.19251,0.32560,0.94551
3,3004,human_stop_constraint_3_3004_0,human_stop_constraint,probe_03,1,0,human_stop,32,0.54854,1.01000,0,0.10000,0.86000,0.91000,0.38667,0.38340,0.61391,0.95849,-0.28512
3,3004,human_stop_constraint_3_3004_0,human_stop_constraint,probe_04,1,0,human_stop,16,0.25924,1.01000,0,0.16000,0.50000,0.86000,0.54155,0.37228,0.50505,0.94074,-0.33913
3,3004,human_stop_constraint_3_3004_0,human_stop_constraint,probe_05,1,0,human_stop,24,0.38701,1.01000,0,0.07000,0.60331,0.93000,0.61834,0.36603,0.59464,0.95498,-0.29668
3,3004,human_stop_constraint_3_3004_0,human_stop_constraint,probe_06,1,0,human_stop,37,0.61953,1.01000,0,0.12000,0.14000,0.88000,0.72667,0.42575,0.46028,-0.52490,0.85117
3,3005,human_stop_constraint_3_3005_0,human_stop_constraint,probe_00,0,1,none,70,1.28601,0.00000,0,0.06566,0.54861,0.91505,0.67224,0.91064,0.68055,0.99798,0.06355
3,3005,human_stop_constraint_3_3005_0,human_stop_constraint,probe_01,0,1,none,72,1.36908,0.00000,0,0.07000,0.74820,0.93000,0.71590,0.94120,0.72511,0.25584,0.96672
3,3005,human_stop_constraint_3_3005_0,human_stop_constraint,probe_02,1,0,visible_collision,15,0.25587,1.00000,1,0.12000,0.14000,0.88000,0.50000,0.25025,0.24422,0.77794,0.62834
3,3005,human_stop_constraint_3_3005_0,human_stop_constraint,probe_03,1,0,human_stop,52,0.95958,1.01000,0,0.10000,0.86000,0.91000,0.38667,0.58739,0.50597,0.12711,-0.99189
3,3005,human_stop_constraint_3_3005_0,human_stop_constraint,probe_04,0,1,none,69,1.25200,0.00000,0,0.16000,0.27333,0.86000,0.69943,0.84558,0.69173,0.44395,0.89605
3,3005,human_stop_constraint_3_3005_0,human_stop_constraint,probe_05,0,1,none,71,1.35506,0.00000,0,0.07000,0.89682,0.93000,0.81159,0.93638,0.79187,0.98859,-0.15062
3,3005,human_stop_constraint_3_3005_0,human_stop_constraint,probe_06,1,0,visible_collision,12,0.20598,1.00000,1,0.12000,0.14000,0.88000,0.16000,0.27027,0.15154,0.99131,-0.13154
3,3006,human_stop_constraint_3_3006_0,human_stop_constraint,probe_00,1,0,human_stop,33,0.61041,1.01000,0,0.07527,0.67180,0.92146,0.54461,0.46459,0.63063,0.93926,0.34320
3,3006,human_stop_constraint_3_3006_0,human_stop_constraint,probe_01,1,0,visible_collision,16,0.30597,1.00000,1,0.07000,0.37272,0.93000,0.39364,0.26525,0.36985,0.94161,-0.33672
3,3006,human_stop_constraint_3_3006_0,human_stop_constraint,probe_02,1,0,visible_collision,21,0.34615,1.00000,1,0.12000,0.14000,0.88000,0.61333,0.30596,0.27968,0.30029,0.95385
3,3006,human_stop_constraint_3_3006_0,human_stop_constraint,probe_03,1,0,visible_collision,46,0.81861,1.00000,1,0.10000,0.86000,0.91000,0.84000,0.67478,0.86203,0.81499,0.57948
3,3006,human_stop_constraint_3_3006_0,human_stop_constraint,probe_04,1,0,human_stop,36,0.69148,1.01000,0,0.16000,0.27333,0.86000,0.78512,0.47299,0.60817,0.87907,0.47670
3,3006,human_stop_constraint_3_3006_0,human_stop_constraint,probe_05,1,0,human_stop,28,0.49968,1.01000,0,0.07000,0.49753,0.93000,0.50124,0.42478,0.48705,0.87582,0.48265
3,3006,human_stop_constraint_3_3006_0,human_stop_constraint,probe_06,1,0,human_stop,36,0.61333,1.01000,0,0.12000,0.14000,0.88000,0.72667,0.44941,0.39360,0.53936,0.84208
3,3007,human_stop_constraint_3_3007_0,human_stop_constraint,probe_00,1,0,human_stop,37,0.62884,1.01000,0,0.06751,0.40716,0.91417,0.22157,0.50189,0.33106,0.92367,0.38319
3,3007,human_stop_constraint_3_3007_0,human_stop_constraint,probe_01,0,1,none,71,1.27591,0.00000,0,0.07000,0.10438,0.93000,0.18781,0.94512,0.20973,0.95456,0.29801
3,3007,human_stop_constraint_3_3007_0,human_stop_constraint,probe_02,1,0,visible_collision,14,0.31948,1.00000,1,0.12000,0.14000,0.88000,0.61333,0.26136,0.22333,0.99812,-0.06135
3,3007,human_stop_constraint_3_3007_0,human_stop_constraint,probe_03,0,1,none,81,1.45528,0.00000,0,0.10000,0.86000,0.91000,0.38667,0.91431,0.38062,0.99011,0.14028
3,3007,human_stop_constraint_3_3007_0,human_stop_constraint,probe_04,0,1,none,55,0.96162,0.00000,0,0.16000,0.50000,0.86000,0.46629,0.86103,0.46747,0.68232,0.73105
3,3007,human_stop_constraint_3_3007_0,human_stop_constraint,probe_05,0,1,none,71,1.21911,0.00000,0,0.07000,0.79668,0.93000,0.69166,0.93608,0.70015,0.46514,0.88524
3,3007,human_stop_constraint_3_3007_0,human_stop_constraint,probe_06,1,0,human_stop,38,0.64930,1.01000,0,0.12000,0.14000,0.88000,0.84000,0.50736,0.39469,-0.44189,0.89707
3,3008,human_stop_constraint_3_3008_0,human_stop_constraint,probe_00,1,0,visible_collision,16,0.29056,1.00000,1,0.07597,0.27032,0.92180,0.16000,0.25358,0.26568,-0.41421,-0.91018
3,3008,human_stop_constraint_3_3008_0,human_stop_constraint,probe_01,0,1,none,67,1.10236,0.00000,0,0.07000,0.83995,0.93000,0.84002,0.93221,0.83495,0.88613,0.46344
3,3008,human_stop_constraint_3_3008_0,human_stop_constraint,probe_02,0,1,none,60,1.13248,0.00000,0,0.12000,0.14000,0.88000,0.16000,0.87750,0.17498,-0.13218,0.99123
3,3008,human_stop_constraint_3_3008_0,human_stop_constraint,probe_03,0,1,none,76,1.32720,0.00000,0,0.10000,0.86000,0.91000,0.50000,0.90827,0.51323,0.92243,0.38616
3,3008,human_stop_constraint_3_3008_0,human_stop_constraint,probe_04,1,0,human_stop,26,0.47197,1.01000,0,0.16000,0.27333,0.86000,0.68064,0.41928,0.45835,0.99994,-0.01133
3,3008,human_stop_constraint_3_3008_0,human_stop_constraint,probe_05,1,0,human_stop,24,0.41840,1.01000,0,0.07000,0.30549,0.93000,0.42725,0.36290,0.35989,0.85353,0.52104
3,3008,human_stop_constraint_3_3008_0,human_stop_constraint,probe_06,1,0,human_stop,25,0.45579,1.01000,0,0.12000,0.14000,0.88000,0.61333,0.34421,0.35905,0.29797,0.95458
3,4000,combined_abort_stress_3_4000_0,combined_abort_stress,probe_00,1,0,fixture_snag,29,0.65113,1.19846,1,0.07316,0.63298,0.90997,0.60235,0.43611,0.65811,0.99752,0.07041
3,4000,combined_abort_stress_3_4000_0,combined_abort_stress,probe_01,1,0,fixture_snag,28,0.59627,1.32469,1,0.07000,0.64315,0.93000,0.63243,0.43996,0.65499,0.63111,0.77570
3,4000,combined_abort_stress_3_4000_0,combined_abort_stress,probe_02,1,0,visible_collision,11,0.19426,1.00000,1,0.12000,0.14000,0.88000,0.16000,0.24113,0.16226,0.73721,0.67567
3,4000,combined_abort_stress_3_4000_0,combined_abort_stress,probe_03,1,0,fixture_snag,30,0.62824,1.20887,1,0.10000,0.86000,0.91000,0.56800,0.43526,0.79220,0.98378,-0.17936
3,4000,combined_abort_stress_3_4000_0,combined_abort_stress,probe_04,1,0,fixture_snag,25,0.51627,1.11738,0,0.16000,0.36400,0.86000,0.65566,0.45641,0.47505,0.71066,0.70353
3,4000,combined_abort_stress_3_4000_0,combined_abort_stress,probe_05,1,0,fixture_snag,28,0.62951,1.67986,1,0.07000,0.70682,0.93000,0.80459,0.45049,0.67905,0.92916,-0.36967
3,4000,combined_abort_stress_3_4000_0,combined_abort_stress,probe_06,1,0,fixture_snag,39,0.84925,1.06499,0,0.12000,0.14000,0.88000,0.84000,0.46017,0.47330,-0.37999,0.92499
3,4000,combined_abort_stress_3_4000_0,combined_abort_stress,probe_07,1,0,fixture_snag,26,0.47545,1.00662,0,0.10000,0.86000,0.91000,0.70400,0.42856,0.85924,0.98844,-0.15163
3,4000,combined_abort_stress_3_4000_0,combined_abort_stress,probe_08,1,0,fixture_snag,32,0.66983,1.73839,1,0.16000,0.29600,0.86000,0.74421,0.45324,0.56629,0.99908,0.04286
3,4000,combined_abort_stress_3_4000_0,combined_abort_stress,probe_09,1,0,unstable_slip,26,0.54779,1.67421,1,0.07000,0.23866,0.93000,0.22267,0.41705,0.24801,0.59426,-0.80427
3,4000,combined_abort_stress_3_4000_0,combined_abort_stress,probe_10,1,0,visible_collision,10,0.19629,1.00000,1,0.12000,0.14000,0.88000,0.43200,0.23720,0.15690,0.99804,0.06261
3,4001,combined_abort_stress_3_4001_0,combined_abort_stress,probe_00,1,0,force_limit,28,0.50887,1.17079,1,0.07562,0.58780,0.92434,0.52859,0.42743,0.61135,0.77926,-0.62670
3,4001,combined_abort_stress_3_4001_0,combined_abort_stress,probe_01,1,0,collision_margin,32,0.58926,1.36841,1,0.07000,0.25824,0.93000,0.31488,0.45607,0.30540,0.99488,-0.10102
3,4001,combined_abort_stress_3_4001_0,combined_abort_stress,probe_02,1,0,visible_collision,13,0.32269,1.00000,1,0.12000,0.14000,0.88000,0.77200,0.24479,0.24191,0.26457,-0.96437
3,4001,combined_abort_stress_3_4001_0,combined_abort_stress,probe_03,1,0,collision_margin,41,0.83057,1.33317,1,0.10000,0.86000,0.91000,0.16000,0.45489,0.50011,0.46199,-0.88688
3,4001,combined_abort_stress_3_4001_0,combined_abort_stress,probe_04,1,0,collision_margin,22,0.40756,1.54614,1,0.16000,0.50000,0.86000,0.54993,0.46139,0.50755,0.96149,0.27486
3,4001,combined_abort_stress_3_4001_0,combined_abort_stress,probe_05,1,0,force_limit,33,0.74096,1.13071,1,0.07000,0.77836,0.93000,0.66682,0.48082,0.70880,0.53200,-0.84675
3,4001,combined_abort_stress_3_4001_0,combined_abort_stress,probe_06,1,0,visible_collision,15,0.40266,1.00000,1,0.12000,0.14000,0.88000,0.43200,0.28739,0.18299,0.81442,0.58028
3,4001,combined_abort_stress_3_4001_0,combined_abort_stress,probe_07,1,0,collision_margin,39,0.88799,1.63583,1,0.10000,0.86000,0.91000,0.36400,0.46411,0.56018,0.99089,0.13466
3,4001,combined_abort_stress_3_4001_0,combined_abort_stress,probe_08,1,0,collision_margin,32,0.63067,1.52868,1,0.16000,0.84000,0.86000,0.14305,0.46083,0.55847,0.99148,-0.13030
3,4001,combined_abort_stress_3_4001_0,combined_abort_stress,probe_09,1,0,collision_margin,29,0.69044,1.02125,0,0.07000,0.55730,0.93000,0.57335,0.44532,0.56356,-0.42228,0.90646
3,4001,combined_abort_stress_3_4001_0,combined_abort_stress,probe_10,1,0,visible_collision,11,0.19120,1.00000,1,0.12000,0.14000,0.88000,0.63600,0.23340,0.22478,0.71937,0.69463
3,4002,combined_abort_stress_3_4002_0,combined_abort_stress,probe_00,1,0,visible_collision,23,0.46453,1.00000,1,0.06871,0.21399,0.91501,0.37136,0.29824,0.30850,0.94915,-0.31482
3,4002,combined_abort_stress_3_4002_0,combined_abort_stress,probe_01,1,0,human_stop,32,0.77848,0.94500,0,0.07000,0.67281,0.93000,0.71959,0.46568,0.66389,0.98724,-0.15924
3,4002,combined_abort_stress_3_4002_0,combined_abort_stress,probe_02,1,0,collision_margin,27,0.51249,1.28350,1,0.12000,0.14000,0.88000,0.16000,0.48158,0.13285,0.98512,0.17184
3,4002,combined_abort_stress_3_4002_0,combined_abort_stress,probe_03,1,0,fixture_snag,32,0.72198,0.96992,0,0.10000,0.86000,0.91000,0.63600,0.47062,0.80251,0.94366,0.33093
3,4002,combined_abort_stress_3_4002_0,combined_abort_stress,probe_04,1,0,fixture_snag,33,0.68470,1.21697,1,0.16000,0.36400,0.86000,0.73127,0.48778,0.56223,0.99801,0.06312
3,4002,combined_abort_stress_3_4002_0,combined_abort_stress,probe_05,1,0,fixture_snag,31,0.61471,1.11812,0,0.07000,0.83802,0.93000,0.84099,0.47405,0.82885,0.98823,-0.15300
3,4002,combined_abort_stress_3_4002_0,combined_abort_stress,probe_06,1,0,collision_margin,34,0.77699,1.49282,1,0.12000,0.14000,0.88000,0.43200,0.50770,0.26481,0.94545,0.32577
3,4002,combined_abort_stress_3_4002_0,combined_abort_stress,probe_07,1,0,fixture_snag,32,0.70977,1.52757,1,0.10000,0.86000,0.91000,0.56800,0.48921,0.76001,0.84676,0.53198
3,4002,combined_abort_stress_3_4002_0,combined_abort_stress,probe_08,1,0,fixture_snag,33,0.74972,1.28289,1,0.16000,0.29600,0.86000,0.69411,0.49084,0.53565,0.40885,0.91260
3,4002,combined_abort_stress_3_4002_0,combined_abort_stress,probe_09,1,0,visible_collision,14,0.27719,1.00000,1,0.07000,0.25133,0.93000,0.21634,0.25477,0.24486,0.76929,-0.63890
3,4002,combined_abort_stress_3_4002_0,combined_abort_stress,probe_10,1,0,fixture_snag,39,0.85224,1.24984,1,0.12000,0.14000,0.88000,0.77200,0.51391,0.39090,0.42771,0.90392
3,4003,combined_abort_stress_3_4003_0,combined_abort_stress,probe_00,1,0,collision_margin,25,0.61147,1.04022,0,0.06560,0.35172,0.92113,0.16000,0.36850,0.30620,0.75994,-0.65000
3,4003,combined_abort_stress_3_4003_0,combined_abort_stress,probe_01,1,0,fixture_snag,23,0.49480,1.87988,1,0.07000,0.82039,0.93000,0.84980,0.37573,0.80782,0.90234,-0.43102
3,4003,combined_abort_stress_3_4003_0,combined_abort_stress,probe_02,1,0,collision_margin,29,0.58689,1.15896,1,0.12000,0.14000,0.88000,0.70400,0.36884,0.39868,0.98803,0.15426
3,4003,combined_abort_stress_3_4003_0,combined_abort_stress,probe_03,1,0,force_limit,27,0.55351,1.76849,1,0.10000,0.86000,0.91000,0.16000,0.31408,0.61363,0.83553,0.54945
3,4003,combined_abort_stress_3_4003_0,combined_abort_stress,probe_04,1,0,collision_margin,20,0.49622,1.18709,1,0.16000,0.63600,0.86000,0.27475,0.36577,0.50889,0.72108,0.69285
3,4003,combined_abort_stress_3_4003_0,combined_abort_stress,probe_05,1,0,collision_margin,24,0.51394,1.06513,0,0.07000,0.29761,0.93000,0.29519,0.36953,0.29874,0.90882,-0.41719
3,4003,combined_abort_stress_3_4003_0,combined_abort_stress,probe_06,1,0,collision_margin,23,0.44375,1.04898,0,0.12000,0.14000,0.88000,0.43200,0.37188,0.21876,0.97601,-0.21771
3,4003,combined_abort_stress_3_4003_0,combined_abort_stress,probe_07,1,0,fixture_snag,24,0.51445,1.83298,1,0.10000,0.86000,0.91000,0.50000,0.36841,0.77210,0.99826,-0.05900
3,4003,combined_abort_stress_3_4003_0,combined_abort_stress,probe_08,1,0,force_limit,19,0.46597,1.29670,1,0.16000,0.77200,0.86000,0.22487,0.34020,0.62626,0.35937,-0.93319
3,4003,combined_abort_stress_3_4003_0,combined_abort_stress,probe_09,1,0,collision_margin,25,0.60170,1.49401,1,0.07000,0.32555,0.93000,0.38322,0.38190,0.31958,0.95956,-0.28150
3,4003,combined_abort_stress_3_4003_0,combined_abort_stress,probe_10,1,0,collision_margin,28,0.57533,1.16556,1,0.12000,0.14000,0.88000,0.56800,0.37115,0.33934,0.98733,-0.15869
3,4004,combined_abort_stress_3_4004_0,combined_abort_stress,probe_00,1,0,fixture_snag,26,0.61848,1.38339,1,0.08188,0.82000,0.90976,0.79283,0.43589,0.82572,-0.15644,0.98769
3,4004,combined_abort_stress_3_4004_0,combined_abort_stress,probe_01,1,0,fixture_snag,27,0.56870,1.11221,0,0.07000,0.73055,0.93000,0.69073,0.42630,0.73715,0.88389,-0.46770
3,4004,combined_abort_stress_3_4004_0,combined_abort_stress,probe_02,1,0,visible_collision,15,0.32225,1.00000,1,0.12000,0.14000,0.88000,0.36400,0.29722,0.17579,0.98979,0.14256
3,4004,combined_abort_stress_3_4004_0,combined_abort_stress,probe_03,1,0,fixture_snag,27,0.61862,0.96600,0,0.10000,0.86000,0.91000,0.63600,0.42283,0.79770,0.44262,0.89671
3,4004,combined_abort_stress_3_4004_0,combined_abort_stress,probe_04,1,0,human_stop,17,0.34916,0.94500,0,0.16000,0.56800,0.86000,0.41136,0.37866,0.55317,-0.14540,-0.98937
3,4004,combined_abort_stress_3_4004_0,combined_abort_stress,probe_05,1,0,fixture_snag,31,0.63769,1.03071,0,0.07000,0.78292,0.93000,0.86854,0.42534,0.83355,0.99733,-0.07300
3,4004,combined_abort_stress_3_4004_0,combined_abort_stress,probe_06,1,0,visible_collision,17,0.41254,1.00000,1,0.12000,0.14000,0.88000,0.29600,0.29437,0.18267,0.88449,0.46657
3,4004,combined_abort_stress_3_4004_0,combined_abort_stress,probe_07,1,0,human_stop,34,0.76115,0.94500,0,0.10000,0.86000,0.91000,0.16000,0.39579,0.55753,-0.08773,-0.99614
3,4004,combined_abort_stress_3_4004_0,combined_abort_stress,probe_08,1,0,human_stop,18,0.38712,0.94500,0,0.16000,0.50000,0.86000,0.51124,0.40047,0.51037,0.97617,-0.21702
3,4004,combined_abort_stress_3_4004_0,combined_abort_stress,probe_09,0,1,none,72,1.49243,0.00000,0,0.07000,0.27136,0.93000,0.20632,0.94118,0.18410,0.31281,-0.94982
3,4004,combined_abort_stress_3_4004_0,combined_abort_stress,probe_10,1,0,visible_collision,16,0.27352,1.00000,1,0.12000,0.14000,0.88000,0.77200,0.24804,0.25877,0.99898,0.04508
3,4005,combined_abort_stress_3_4005_0,combined_abort_stress,probe_00,1,0,force_limit,19,0.46951,1.90159,1,0.06719,0.53668,0.91250,0.47683,0.31925,0.54622,0.99688,-0.07889
3,4005,combined_abort_stress_3_4005_0,combined_abort_stress,probe_01,1,0,visible_collision,29,0.65010,1.00000,1,0.07000,0.15873,0.93000,0.16063,0.42327,0.09557,0.99374,-0.11168
3,4005,combined_abort_stress_3_4005_0,combined_abort_stress,probe_02,1,0,collision_margin,30,0.62406,1.19251,1,0.12000,0.14000,0.88000,0.56800,0.41636,0.35939,0.98319,-0.18260
3,4005,combined_abort_stress_3_4005_0,combined_abort_stress,probe_03,1,0,fixture_snag,27,0.51702,1.42446,1,0.10000,0.86000,0.91000,0.77200,0.41764,0.80504,0.96977,0.24404
3,4005,combined_abort_stress_3_4005_0,combined_abort_stress,probe_04,1,0,force_limit,18,0.37357,1.64021,1,0.16000,0.36400,0.86000,0.63982,0.36677,0.44267,-0.83524,0.54989
3,4005,combined_abort_stress_3_4005_0,combined_abort_stress,probe_05,1,0,fixture_snag,29,0.63388,1.45420,1,0.07000,0.83161,0.93000,0.84420,0.42216,0.87575,0.93551,-0.35331
3,4005,combined_abort_stress_3_4005_0,combined_abort_stress,probe_06,1,0,collision_margin,28,0.65397,1.46706,1,0.12000,0.14000,0.88000,0.50000,0.42501,0.29270,0.53378,0.84562
3,4005,combined_abort_stress_3_4005_0,combined_abort_stress,probe_07,1,0,force_limit,33,0.66793,1.32613,1,0.10000,0.86000,0.91000,0.22800,0.36453,0.58135,0.13902,-0.99029
3,4005,combined_abort_stress_3_4005_0,combined_abort_stress,probe_08,1,0,force_limit,15,0.31691,1.59962,1,0.16000,0.63600,0.86000,0.37245,0.32441,0.57362,0.69600,-0.71804
3,4005,combined_abort_stress_3_4005_0,combined_abort_stress,probe_09,1,0,fixture_snag,27,0.59254,1.31215,1,0.07000,0.74561,0.93000,0.68320,0.41150,0.75159,0.97322,0.22986
3,4005,combined_abort_stress_3_4005_0,combined_abort_stress,probe_10,1,0,visible_collision,12,0.27934,1.00000,1,0.12000,0.14000,0.88000,0.29600,0.24032,0.21369,0.85277,0.52229
3,4006,combined_abort_stress_3_4006_0,combined_abort_stress,probe_00,1,0,visible_collision,20,0.44335,1.00000,1,0.07297,0.22374,0.91003,0.27047,0.27816,0.29322,0.94189,0.33592
3,4006,combined_abort_stress_3_4006_0,combined_abort_stress,probe_01,1,0,fixture_snag,32,0.65238,1.89208,1,0.07000,0.90000,0.93000,0.80369,0.49995,0.91470,0.99767,0.06821
3,4006,combined_abort_stress_3_4006_0,combined_abort_stress,probe_02,1,0,collision_margin,30,0.63572,0.99120,0,0.12000,0.14000,0.88000,0.22800,0.46490,0.21492,0.94189,0.33593
3,4006,combined_abort_stress_3_4006_0,combined_abort_stress,probe_03,1,0,human_stop,29,0.64253,0.94500,0,0.10000,0.86000,0.91000,0.77200,0.45031,0.79442,0.39501,-0.91867
3,4006,combined_abort_stress_3_4006_0,combined_abort_stress,probe_04,0,1,none,69,1.58675,0.00000,0,0.16000,0.70400,0.86000,0.28200,0.85066,0.27052,0.20393,-0.97899
3,4006,combined_abort_stress_3_4006_0,combined_abort_stress,probe_05,1,0,collision_margin,32,0.60624,1.52205,1,0.07000,0.13088,0.93000,0.17456,0.48505,0.13079,0.91714,-0.39857
3,4006,combined_abort_stress_3_4006_0,combined_abort_stress,probe_06,1,0,unstable_slip,54,1.16984,1.28578,1,0.12000,0.14000,0.88000,0.63600,0.61794,0.49613,-0.17647,0.98431
3,4006,combined_abort_stress_3_4006_0,combined_abort_stress,probe_07,1,0,human_stop,31,0.61928,0.94500,0,0.10000,0.86000,0.91000,0.50000,0.43388,0.72896,-0.31043,-0.95059
3,4006,combined_abort_stress_3_4006_0,combined_abort_stress,probe_08,1,0,fixture_snag,28,0.59386,0.96364,0,0.16000,0.36400,0.86000,0.55936,0.49178,0.44500,0.91433,-0.40496
3,4006,combined_abort_stress_3_4006_0,combined_abort_stress,probe_09,1,0,collision_margin,32,0.75045,1.05801,0,0.07000,0.32870,0.93000,0.27965,0.48601,0.32135,-0.03802,0.99928
3,4006,combined_abort_stress_3_4006_0,combined_abort_stress,probe_10,1,0,visible_collision,19,0.34162,1.00000,1,0.12000,0.14000,0.88000,0.43200,0.31389,0.20739,0.93537,0.35366
3,4007,combined_abort_stress_3_4007_0,combined_abort_stress,probe_00,1,0,force_limit,28,0.62925,2.10565,1,0.08275,0.52402,0.90846,0.54739,0.43020,0.54475,0.64164,0.76701
3,4007,combined_abort_stress_3_4007_0,combined_abort_stress,probe_01,1,0,force_limit,25,0.59245,1.63192,1,0.07000,0.54550,0.93000,0.47725,0.36683,0.54834,0.88291,0.46955
3,4007,combined_abort_stress_3_4007_0,combined_abort_stress,probe_02,1,0,visible_collision,15,0.29993,1.00000,1,0.12000,0.14000,0.88000,0.84000,0.26011,0.24881,0.64578,0.76352
3,4007,combined_abort_stress_3_4007_0,combined_abort_stress,probe_03,1,0,force_limit,32,0.81730,1.61087,1,0.10000,0.86000,0.91000,0.36400,0.38665,0.60488,0.99290,0.11896
3,4007,combined_abort_stress_3_4007_0,combined_abort_stress,probe_04,1,0,force_limit,19,0.43854,1.78803,1,0.16000,0.63600,0.86000,0.31951,0.38042,0.56012,0.99539,0.09587
3,4007,combined_abort_stress_3_4007_0,combined_abort_stress,probe_05,1,0,collision_margin,34,0.74755,1.11272,0,0.07000,0.22606,0.93000,0.22897,0.51209,0.22589,0.97366,0.22799
3,4007,combined_abort_stress_3_4007_0,combined_abort_stress,probe_06,1,0,fixture_snag,49,1.06914,1.29110,1,0.12000,0.14000,0.88000,0.77200,0.56677,0.50676,0.97299,0.23085
3,4007,combined_abort_stress_3_4007_0,combined_abort_stress,probe_07,1,0,force_limit,33,0.68045,1.53649,1,0.10000,0.86000,0.91000,0.29600,0.37966,0.57536,0.87139,-0.49059
3,4007,combined_abort_stress_3_4007_0,combined_abort_stress,probe_08,1,0,fixture_snag,45,0.90669,1.40647,1,0.16000,0.16000,0.86000,0.81044,0.57835,0.51643,0.74687,0.66497
3,4007,combined_abort_stress_3_4007_0,combined_abort_stress,probe_09,1,0,fixture_snag,36,0.77607,1.31566,1,0.07000,0.76260,0.93000,0.67470,0.53314,0.76307,0.93125,0.36438
3,4007,combined_abort_stress_3_4007_0,combined_abort_stress,probe_10,1,0,collision_margin,35,0.75581,1.29774,1,0.12000,0.14000,0.88000,0.43200,0.51621,0.26696,0.25211,0.96770
3,4008,combined_abort_stress_3_4008_0,combined_abort_stress,probe_00,1,0,collision_margin,26,0.57300,1.49533,1,0.08275,0.51893,0.91830,0.34994,0.41641,0.46427,0.19099,-0.98159
3,4008,combined_abort_stress_3_4008_0,combined_abort_stress,probe_01,1,0,collision_margin,29,0.62787,1.69459,1,0.07000,0.49958,0.93000,0.50021,0.43331,0.47574,0.66092,-0.75046
3,4008,combined_abort_stress_3_4008_0,combined_abort_stress,probe_02,1,0,collision_margin,24,0.54618,0.96463,0,0.12000,0.14000,0.88000,0.22800,0.40520,0.18981,0.93480,-0.35519
3,4008,combined_abort_stress_3_4008_0,combined_abort_stress,probe_03,1,0,human_stop,26,0.54706,0.94500,0,0.10000,0.86000,0.91000,0.56800,0.38581,0.78631,0.97508,0.22186
3,4008,combined_abort_stress_3_4008_0,combined_abort_stress,probe_04,1,0,collision_margin,33,0.69427,1.02025,0,0.16000,0.77200,0.86000,0.26719,0.45331,0.48225,0.88325,-0.46890
3,4008,combined_abort_stress_3_4008_0,combined_abort_stress,probe_05,1,0,fixture_snag,28,0.63994,1.45338,1,0.07000,0.85443,0.93000,0.83279,0.41499,0.84970,0.86110,-0.50844
